code	name	city	state	country
KDR	Kandrian	Kandrian		PG
KTK	Kanua	Kanua		PG
KPL	Kapal	Kapal		PG
KAK	Kar	Kar		PG
KRX	Kar Kar	Kar Kar		PG
KAF	Karato	Karato		PG
KRJ	Karawari	Karawari		PG
KMR	Karimui	Karimui		PG
KXR	Karoola	Karoola		PG
KSB	Kasanombe	Kasanombe		PG
KVG	Kavieng	Kavieng		PG
KWO	Kawito	Kawito		PG
KEG	Keglsugl	Keglsugl		PG
KNL	Kelanoa	Kelanoa		PG
KRU	Kerau	Kerau		PG
KMA	Kerema	Kerema		PG
KII	Kibuli	Kibuli		PG
KIE	Aropa	Kieta		PG
KIZ	Kikinonda	Kikinonda		PG
KRI	Kikori	Kikori		PG
KIQ	Kira	Kira		PG
KSG	Kisengan	Kisengan		PG
KVE	Kitava	Kitava		PG
UNG	Kiunga	Kiunga		PG
KWX	Kiwai Island	Kiwai Island		PG
KMB	Koinambe	Koinambe		PG
KKD	Kokoda	Kokoda		PG
KOR	Kokoro	Kokoro		PG
KQL	Kol	Kol		PG
KCJ	Komaio	Komaio		PG
HOC	Komako	Komako		PG
KOM	Komo-Manda	Komo-Manda		PG
KPM	Kompiam	Kompiam		PG
KPF	Kondubol	Kondubol		PG
KGB	Konge	Konge		PG
KPA	Kopiago	Kopiago		PG
KDE	Koroba	Koroba		PG
KSP	Kosipe	Kosipe		PG
CMU	Chimbu	Kundiawa		PG
KGM	Kungum	Kungum		PG
KUP	Kupiano	Kupiano		PG
KUQ	Kuri	Kuri		PG
KWV	Kurwina	Kurwina		PG
KUX	Kuyol	Kuyol		PG
LAB	Lablab	Lablab		PG
LAE	Nadzab	Lae		PG
LGM	Laiagam	Laiagam		PG
LMY	Lake Murray	Lake Murray		PG
LMG	Lamassa	Lamassa		PG
LNM	Langimar	Langimar		PG
LHP	Lehu	Lehu		PG
LTF	Leitre	Leitre		PG
LNC	Lengbati	Lengbati		PG
LPN	Leron Plains	Leron Plains		PG
LNG	Lese	Lese		PG
LNV	Lihir Island	Lihir Island		PG
LGN	Linga Linga	Linga Linga		PG
LNQ	Loani	Loani		PG
LSJ	Long Island	Long Island		PG
LSA	Losuia	Losuia		PG
LWI	Lowai	Lowai		PG
LMI	Lumi	Lumi		PG
MAG	Madang	Madang		PG
MPG	Makini	Makini		PG
MMV	Mal	Mal		PG
MLQ	Malalaua	Malalaua		PG
MQO	Malam	Malam		PG
MKN	Malekolon	Malekolon		PG
MAP	Mamai	Mamai		PG
MRM	Manare	Manare		PG
MVI	Manetai	Manetai		PG
MGP	Manga	Manga		PG
MFO	Manguna	Manguna		PG
UUU	Manumu	Manumu		PG
MAS	Momote	Manus Island		PG
MPF	Mapoda	Mapoda		PG
MPU	Mapua	Mapua		PG
MWI	Maramuni	Maramuni		PG
MWG	Marawaka	Marawaka		PG
MGG	Margarima	Margarima		PG
MNP	Maron	Maron		PG
MBV	Masa	Masa		PG
MRH	May River	May River		PG
MDU	Mendi	Mendi		PG
MYX	Menyamya	Menyamya		PG
MFZ	Mesalia	Mesalia		PG
MXK	Mindik	Mindik		PG
MZN	Minj	Minj		PG
MIS	Misima Island	Misima Island		PG
MPX	Miyanmin	Miyanmin		PG
MJJ	Moki	Moki		PG
MHY	Morehead	Morehead		PG
MXH	Moro	Moro		PG
OBM	Morobe	Morobe		PG
GUV	Mougulu	Mougulu		PG
UAE	Mount Aue	Mount Aue		PG
HGU	Kagamuga	Mount Hagen		PG
LNF	Munbil	Munbil		PG
MDM	Munduku	Munduku		PG
MWU	Mussau	Mussau		PG
NDN	Nadunumu	Nadunumu		PG
ATN	Namatanai	Namatanai		PG
NBA	Nambaiyufa	Nambaiyufa		PG
NDI	Namudi	Namudi		PG
NKN	Nankina	Nankina		PG
NOO	Naoro	Naoro		PG
GBF	Negarbo	Negarbo		PG
NGR	Ningerum	Ningerum		PG
NPG	Nipa	Nipa		PG
IIS	Nissan Island	Nissan Island		PG
NOM	Nomad River	Nomad River		PG
NMN	Nomane	Nomane		PG
NWT	Nowata	Nowata		PG
NUG	Nuguria	Nuguria		PG
UKU	Nuku	Nuku		PG
NUT	Nutuve	Nutuve		PG
OBX	Obo	Obo		PG
OGE	Ogeranang	Ogeranang		PG
OKV	Okao	Okao		PG
OKP	Oksapmin	Oksapmin		PG
OLQ	Olsobip	Olsobip		PG
OML	Omkalai	Omkalai		PG
OSE	Omora	Omora		PG
ONB	Ononge	Ononge		PG
OPB	Open Bay	Open Bay		PG
RAX	Oram	Oram		PG
OTY	Oria	Oria		PG
OSG	Ossima	Ossima		PG
PLE	Paiela	Paiela		PG
PAW	Pambwa	Pambwa		PG
PGN	Pangia	Pangia		PG
PGB	Pangoa	Pangoa		PG
PPX	Param	Param		PG
PMP	Pimaga	Pimaga		PG
PDI	Pindiu	Pindiu		PG
PNP	Girua	Popondetta		PG
RGE	Porgera	Porgera		PG
POM	Jackson Fld	Port Moresby		PG
PUA	Puas	Puas		PG
PMN	Pumani	Pumani		PG
PUI	Pureni	Pureni		PG
RBP	Rabaraba	Rabaraba		PG
RAB	Tokua	Rabaul		PG
RAA	Rakanda	Rakanda		PG
RNR	Robinson River	Robinson River		PG
RMN	Rumginae	Rumginae		PG
RUU	Ruti	Ruti		PG
SBV	Sabah	Sabah		PG
SFU	Safia	Safia		PG
SGJ	Sagarai	Sagarai		PG
SDI	Saidor	Saidor		PG
SAM	Salamo	Salamo		PG
SQT	China Straits	Samarai Island		PG
SGK	Sangapi	Sangapi		PG
SMH	Sapmanga	Sapmanga		PG
TDS	Sasereme	Sasereme		PG
SWG	Satwag	Satwag		PG
SXW	Sauren	Sauren		PG
SXH	Sehulea	Sehulea		PG
SBC	Selbang	Selbang		PG
SPV	Sepik Plains	Sepik Plains		PG
SXA	Sialum	Sialum		PG
SSS	Siassi	Siassi		PG
SIL	Sila	Sila		PG
SWR	Silur	Silur		PG
SMJ	Sim	Sim		PG
SIM	Simbai	Simbai		PG
NIS	Simberi	Simberi Island		PG
SGB	Singaua	Singaua		PG
SIZ	Sissano	Sissano		PG
SWE	Siwea	Siwea		PG
SPH	Sopu	Sopu		PG
SMP	Stockholm	Stockholm		PG
SBE	Suabi	Suabi		PG
SKC	Suki	Suki		PG
ULE	Sule	Sule		PG
SUZ	Suria	Suria		PG
TBA	Tabibuga	Tabibuga		PG
TBG	Tabubil	Tabubil		PG
TGL	Tagula	Tagula		PG
TLW	Talasea	Talasea		PG
TPI	Tapini	Tapini		PG
TBQ	Tarabo	Tarabo		PG
TRJ	Tarakbits	Tarakbits		PG
TIZ	Tari	Tari		PG
TSK	Taskul	Taskul		PG
TUT	Tauta	Tauta		PG
TWY	Tawa	Tawa		PG
TKB	Tekadu	Tekadu		PG
TKW	Tekin	Tekin		PG
TFM	Telefomin	Telefomin		PG
TEP	Teptep	Teptep		PG
TEO	Terapo	Terapo		PG
TDB	Tetabedi	Tetabedi		PG
TFB	Tifalmin	Tifalmin		PG
TBE	Timbunke	Timbunke		PG
TCK	Tinboli Airport	Tinboli		PG
TIG	Tingwon	Tingwon		PG
TLO	Tol	Tol		PG
TON	Tonu	Tonu		PG
TCJ	Torembi Airport	Torembi		PG
TOK	Torokina	Torokina		PG
TSW	Tsewi	Tsewi		PG
TSI	Tsili Tsili	Tsili Tsili		PG
TFI	Tufi	Tufi		PG
TLP	Tumolbil	Tumolbil		PG
UMC	Umba	Umba		PG
UPR	Upiara	Upiara		PG
URU	Uroubi	Uroubi		PG
USO	Usino	Usino		PG
UVO	Uvol	Uvol		PG
VAI	Vanimo	Vanimo		PG
VIV	Vivigani	Vivigani		PG
WAB	Wabag	Wabag		PG
WAO	Wabo	Wabo		PG
WGU	Wagau	Wagau		PG
WKN	Wakunai	Wakunai		PG
AGL	Wanigela	Wanigela		PG
WTT	Wantoat	Wantoat		PG
WNU	Wanuma	Wanuma		PG
WBM	Wapenamanda	Wapenamanda		PG
WBC	Wapolu	Wapolu		PG
WSU	Wasu	Wasu		PG
WSA	Wasua	Wasua		PG
WUM	Wasum	Wasum		PG
WUG	Wau	Wau		PG
WAJ	Wawoi Falls	Wawoi Falls		PG
WEP	Weam	Weam		PG
WED	Wedau	Wedau		PG
WWK	Boram	Wewak		PG
WPM	Wipim	Wipim		PG
WIU	Witu	Witu		PG
WTP	Woitape	Woitape		PG
WOA	Wonenara	Wonenara		PG
WUV	Wuvulu Is	Wuvulu Is		PG
KYX	Yalumet	Yalumet		PG
KPE	Yapsiei	Yapsiei		PG
KSX	Yasuru	Yasuru		PG
PGE	Yegepa	Yegepa		PG
XYR	Yellow River	Yellow River		PG
YEQ	Yenkis	Yenkis		PG
YVD	Yeva	Yeva		PG
KGH	Yongai	Yongai		PG
RKU	Kairuku	Yule Island		PG
ZEN	Zenag	Zenag		PG
AAV	Alah	Alah		PH
BCD	Bacolod	Bacolod		PH
BNQ	Baganga	Baganga		PH
BAG	Loakan	Baguio		PH
BQA	Baler	Baler		PH
BSO	Basco	Basco		PH
BPH	Bislig	Bislig		PH
USU	Busuanga	Busuanga		PH
BXU	Butuan	Butuan		PH
CGY	Lumbia	Cagayan De Oro		PH
CDY	Cagayan De Sulu	Cagayan De Sulu		PH
CYP	Calbayog	Calbayog		PH
CGM	Mambajao	Camiguin		PH
CGG	Casiguran	Casiguran		PH
CRM	National	Catarman		PH
MPH	Malay	Caticlan		PH
CYZ	Cauayan	Cauayan		PH
CEB	Mactan International	Cebu		PH
XCN	Coron	Coron		PH
CBO	Awang	Cotabato		PH
CUJ	Culion	Culion		PH
CYU	Cuyo	Cuyo		PH
DTE	Camarines Norte	Daet		PH
DVO	Mati	Davao		PH
DSG	Dilasag	Dilasag		PH
DPL	Dipolog	Dipolog		PH
DGT	Dumaguete	Dumaguete		PH
ENI	El Nido	El Nido		PH
GES	Buayan	General Santos		PH
IGN	Maria Cristina	Iligan		PH
ILO	Mandurriao	Iloilo		PH
IPE	Ipil	Ipil		PH
JOL	Jolo	Jolo		PH
KLO	Kalibo	Kalibo		PH
LAO	Laoag	Laoag		PH
LGP	Legaspi	Legaspi		PH
LBX	Lubang	Lubang		PH
NCP	Cubi Pt NAS	Luzon Is		PH
CRK	Clark Field	Luzon Is		PH
LWA	Lwbak	Lwbak		PH
MLP	Malabang	Malabang		PH
MBO	Mamburao	Mamburao		PH
SGL	Sangley Point NAS	Manila		PH
MNL	Ninoy Aquino Intl	Manila		PH
XMA	Maramag	Maramag		PH
MRQ	Marinduque	Marinduque		PH
MBT	Masbate	Masbate		PH
MXI	Mati	Mati		PH
WNP	Naga	Naga		PH
OMC	Ormoc	Ormoc		PH
OZC	Labo	Ozamis City		PH
PAG	Pagadian	Pagadian		PH
PPS	Puerto Princesa	Puerto Princesa		PH
RXS	Roxas City	Roxas City		PH
SFE	San Fernando	San Fernando		PH
SJI	Mcguire Fld	San Jose		PH
SGS	Sanga Sanga	Sanga Sanga		PH
SSV	Siasi	Siasi		PH
ICO	Sicogon Island	Sicogon Island		PH
XSO	Siocon	Siocon		PH
SFS	Subic Bay Intl Airpt	Subic Bay		PH
SUG	Surigao	Surigao		PH
TBH	Tablas	Tablas		PH
TAC	D.Z. Romualdez	Tacloban		PH
TAG	Tagbilaran	Tagbilaran		PH
TGB	Tagbita	Tagbita		PH
TDG	Tandag	Tandag		PH
TWT	Tawitawi	Tawitawi		PH
TUG	Tuguegarao	Tuguegarao		PH
VRC	Virac	Virac		PH
ZAM	Zamboanga	Zamboanga		PH
AAW	Abbottabad	Abbottabad		PK
ATG	Attock	Attock		PK
BDN	Talhar	Badin		PK
WGB	Bahawalnagar	Bahawalnagar		PK
BHV	Bahawalpur	Bahawalpur		PK
BNP	Bannu	Bannu		PK
CWP	Campbellpore	Campbellpore		PK
CHB	Chilas	Chilas		PK
CJL	Chitral	Chitral		PK
DDU	Dadu	Dadu		PK
DBA	Dalbandin	Dalbandin		PK
DEA	Dera Ghazi Khan	Dera Ghazi Khan		PK
DSK	Dera Ismail Khan	Dera Ismail Khan		PK
LYP	Faisalabad	Faisalabad		PK
GIL	Gilgit	Gilgit		PK
GRT	Gujrat	Gujrat		PK
GWD	Gwadar	Gwadar		PK
HDD	Hyderabad	Hyderabad		PK
ISB	Islamabad Intl	Islamabad		PK
JAG	Jacobabad	Jacobabad		PK
JIW	Jiwani	Jiwani		PK
KCF	Kadanwari	Kadanwari		PK
KBH	Kalat	Kalat		PK
KHI	Quaid-E-Azam Intl	Karachi		PK
KDD	Khuzdar	Khuzdar		PK
OHT	Kohat	Kohat		PK
LHE	Lahore	Lahore		PK
LRG	Lora Lai	Lora Lai		PK
HRA	Mansehra	Mansehra		PK
MWD	Mianwali	Mianwali		PK
MPD	Mirpur Khas	Mirpur Khas		PK
MJD	Mohenjodaro	Mohenjodaro		PK
MUX	Multan	Multan		PK
MFG	Muzaffarabad	Muzaffarabad		PK
WNS	Nawabshah	Nawabshah		PK
NHS	Nushki	Nushki		PK
ORW	Ormara	Ormara		PK
PJG	Panjgur	Panjgur		PK
PAJ	Para Chinar	Para Chinar		PK
PSI	Pasni	Pasni		PK
PEW	Peshawar	Peshawar		PK
UET	Quetta	Quetta		PK
RYK	Rahim Yar Khan	Rahim Yar Khan		PK
RAZ	Rawala Kot	Rawala Kot		PK
SWN	Sahiwal	Sahiwal		PK
SDT	Saidu Sharif	Saidu Sharif		PK
BHW	Bhagatanwala Apt	Sargodha		PK
SGI	Sargodha Apt	Sargodha		PK
RZS	Sawan	Sawan		PK
SYW	Sehwen Sharif	Sehwen Sharif		PK
SWV	Shikarpur	Shikarpur		PK
SKT	Sialkot	Sialkot		PK
SBQ	Sibi	Sibi		PK
KDU	Skardu	Skardu		PK
SUL	Sui	Sui		PK
SKZ	Sukkur	Sukkur		PK
TFT	Taftan	Taftan		PK
TLB	Tarbela	Tarbela		PK
TUK	Turbat	Turbat		PK
WAF	Wana	Wana		PK
PZH	Zhob	Zhob		PK
BZG	Bydgoszcz	Bydgoszcz		PL
CZW	Czestochowa	Czestochowa		PL
GDN	Rebiechowo	Gdansk		PL
KTW	Pyrzowice	Katowice		PL
OSZ	Koszalin	Koszalin		PL
KRK	J. Paul II Balice	Krakow		PL
LCJ	Lodz Lublinek	Lodz		PL
POZ	Lawica	Poznan		PL
RZE	Jasionka	Rzeszow		PL
OSP	Redzikowo	Slupsk		PL
SZZ	Goleniow	Szczecin		PL
SZY	Mazury	Szymany		PL
WAW	Frederic Chopin	Warsaw		PL
WRO	Strachowice	Wroclaw		PL
IEG	Babimost	Zielona Gora		PL
MQC	Miquelon Aprt	Miquelon		PM
FSP	St Pierre	St Pierre		PM
BQN	Borinquen	Aguadilla		PR
ARE	Arecibo	Arecibo		PR
CPX	Culebra	Culebra		PR
DDP	Dorado Beach	Dorado		PR
FAJ	Fajardo	Fajardo		PR
HUC	Humacao Arpt	Humacao		PR
PPD	Palmas Del Mar	Humacao		PR
MAZ	Eugenio M De Hostos	Mayaguez		PR
PSE	Mercedita	Ponce		PR
NRR	Roosevelt NAS	Roosevelt Roads		PR
SIG	Isla Grande	San Juan		PR
SJU	Luis Munoz Marin	San Juan		PR
VQS	Vieques	Vieques		PR
GZA	Gaza Intl Airport	Gaza City		PS
BGZ	Braga	Braga		PT
BGC	Braganca	Braganca		PT
CHV	Chaves	Chaves		PT
CBP	Coimbra	Coimbra		PT
CVU	Corvo Island	Corvo Island		PT
COV	Covilha	Covilha		PT
FAO	Faro	Faro		PT
FLW	Santa Cruz	Flores Island		PT
GRW	Graciosa Island	Graciosa Island		PT
HOR	Horta	Horta		PT
LIS	Lisboa	Lisbon		PT
FNC	Madeira	Madeira		PT
PIX	Pico Island	Pico Island		PT
PDL	Nordela	Ponta Delgada		PT
PRM	Portimao	Portimao		PT
OPO	Porto	Porto		PT
PXO	Porto Santo	Porto Santo		PT
SMA	Vila Do Porto	Santa Maria		PT
SJZ	Sao Jorge Island	Sao Jorge Island		PT
SIE	Sines	Sines		PT
TER	Lajes	Terceira Island		PT
VRL	Vila Real	Vila Real		PT
VSE	Viseu	Viseu		PT
ROR	Airai	Koror		PW
ASU	Silvio Pettirossi	Asuncion		PY
AYO	Ayolas	Ayolas		PY
BFA	Bahia Negra	Bahia Negra		PY
AGT	Alejo Garcia	Ciudad del Este		PY
CIO	MCAL Lopez	Concepcion		PY
ENO	Teniente Alarcon	Encarnacion		PY
FLM	Filadelfia	Filadelfia		PY
OLK	Fuerte Olimpo	Fuerte Olimpo		PY
ESG	Mariscal Estigarribia	Mariscal Estigarribia		PY
PJC	Pedro Juan Caballero	Pedro Juan Caballero		PY
PIL	Pilar	Pilar		PY
PCJ	Puerto La Victoria	Puerto La Victoria		PY
PBT	Puerto Leda	Puerto Leda		PY
VMI	INC	Vallemi		PY
AFU	Al Udeid	Al Udeid		QA
DOH	Doha	Doha		QA
RUN	Gillot	St Denis de la Reunion		RE
ARW	Arad	Arad		RO
BCM	Bacau	Bacau		RO
BAY	Baia Mare	Baia Mare		RO
OTP	Otopeni Intl	Bucharest		RO
BBU	Baneasa	Bucharest		RO
BUH	All airports	Bucharest		RO
CSB	Caransebes	Caransebes		RO
CLJ	Napoca	Cluj		RO
CND	Kogalniceanu	Constanta		RO
CRA	Craiova	Craiova		RO
DVA	Deva	Deva		RO
IAS	Iasi	Iasi		RO
OMR	Oradea	Oradea		RO
SUJ	Satu Mare	Satu Mare		RO
SBZ	Sibiu	Sibiu		RO
SCV	Salcea	Suceava		RO
TSR	Timisoara	Timisoara		RO
TGM	Tirgu Mures	Tirgu Mures		RO
TCE	Tulcea	Tulcea		RO
ABA	Abakan	Abakan		RU
ACS	Achinsk	Achinsk		RU
AER	Adler/Sochi	Adler/Sochi		RU
ADH	Aldan	Aldan		RU
AMV	Amderma	Amderma		RU
DYR	Anadyr	Anadyr		RU
AAQ	Anapa	Anapa		RU
ARH	Arkhangelsk	Arkhangelsk		RU
ASF	Astrakhan	Astrakhan		RU
BWO	Balakovo	Balakovo		RU
BAX	Barnaul	Barnaul		RU
EGO	Belgorod	Belgorod		RU
BCX	Beloreck	Beloreck		RU
BQS	Blagoveschensk	Blagoveschensk		RU
BTK	Bratsk	Bratsk		RU
BZK	Briansk	Briansk		RU
UUA	Bugulma	Bugulma		RU
CSY	Cheboksary	Cheboksary		RU
CEK	Chelyabinsk	Chelyabinsk		RU
CEE	Cherepovets	Cherepovets		RU
CYX	Cherskiy	Cherskiy		RU
HTA	Chita	Chita		RU
CKL	Chkalovsky	Chkalovsky		RU
CKH	Chokurdah	Chokurdah		RU
CNN	Chulman	Chulman		RU
DKS	Dikson	Dikson		RU
SVX	Ekaterinburg	Ekaterinburg		RU
ESL	Elista	Elista		RU
EIE	Eniseysk	Eniseysk		RU
GDZ	Gelendzik	Gelendzik		RU
GRV	Groznyj	Groznyj		RU
HTG	Hatanga	Hatanga		RU
IAA	Igarka	Igarka		RU
INA	Inta	Inta		RU
IKT	Irkutsk	Irkutsk		RU
IWA	Ivanova	Ivanova		RU
IJK	Izhevsk	Izhevsk		RU
JOK	Joshkar-Ola	Joshkar-Ola		RU
KLD	Migalovo	Kalinin		RU
KGD	Kaliningrad	Kaliningrad		RU
KLF	Kaluga	Kaluga		RU
KZN	Kazan	Kazan		RU
KEJ	Kemerovo	Kemerovo		RU
KHV	Novyy	Khabarovsk		RU
HMA	Khanty-Mansiysk	Khanty-Mansiysk		RU
KVX	Kirov	Kirov		RU
KVK	Kirovsk	Kirovsk		RU
KGP	Kogalym Intl	Kogalym		RU
KXK	Komsomolsk Na Amure	Komsomolsk Na Amure		RU
KMW	Kostroma	Kostroma		RU
KSZ	Kotlas	Kotlas		RU
KRR	Krasnodar	Krasnodar		RU
KJA	Krasnojarsk	Krasnojarsk		RU
KRO	Kurgan	Kurgan		RU
URS	Kursk	Kursk		RU
KYZ	Kyzyl	Kyzyl		RU
LDG	Leshukonskoye	Leshukonskoye		RU
LPK	Lipetsk	Lipetsk		RU
GDX	Magadan	Magadan		RU
GDG	Magdagachi	Magdagachi		RU
MQF	Magnitogorsk	Magnitogorsk		RU
MCX	Makhachkala	Makhachkala		RU
MRV	Mineralnye Vody	Mineralnye Vody		RU
MJZ	Mirnyj	Mirnyj		RU
SVO	Sheremetyevo	Moscow		RU
VKO	Vnukovo	Moscow		RU
DME	Domodedovo	Moscow		RU
BKA	Bykovo	Moscow		RU
MOW	All airports	Moscow		RU
MMK	Murmansk	Murmansk		RU
NBC	Naberevnye Chelny	Naberevnye Chelny		RU
NYM	Nadym	Nadym		RU
NAL	Nalchik	Nalchik		RU
NNM	Naryan-Mar	Naryan-Mar		RU
NEF	Neftekamsk	Neftekamsk		RU
NFG	Nefteyugansk	Nefteyugansk		RU
NER	Neryungri	Neryungri		RU
NJC	Nizhnevartovsk	Nizhnevartovsk		RU
GOJ	Nizhniy Novgorod	Nizhniy Novgorod		RU
NOJ	Nojabrxsk	Nojabrxsk		RU
NSK	Noril'sk	Noril'sk		RU
NVR	Novgorod	Novgorod		RU
NOZ	Novokuznetsk	Novokuznetsk		RU
NOI	Novorossijsk	Novorossijsk		RU
OVB	Tolmachevo	Novosibirsk		RU
NUX	Novy Urengoy	Novy Urengoy		RU
OHO	Okhotsk	Okhotsk		RU
OKT	Oktiabrskij	Oktiabrskij		RU
OMS	Omsk	Omsk		RU
OEL	Orel	Orel		RU
REN	Orenburg	Orenburg		RU
OSW	Orsk	Orsk		RU
PEX	Pechora	Pechora		RU
PEZ	Penza	Penza		RU
PEE	Perm	Perm		RU
PKC	Petropavlovsk-Kamchats	Petropavlovsk-Kamchats		RU
PES	Petrozavodsk	Petrozavodsk		RU
PWE	Pevek	Pevek		RU
PYJ	Polyarnyj	Polyarnyj		RU
PVX	Provedenia	Provedenia		RU
PVS	Provideniya	Provideniya		RU
PKV	Pskov	Pskov		RU
RAT	Raduzhnyi	Raduzhnyi		RU
ROV	Rostov	Rostov		RU
RZN	Ryazan	Ryazan		RU
RYB	Rybinsk	Rybinsk		RU
SLY	Salekhard	Salekhard		RU
KUF	Samara	Samara		RU
SKX	Saransk	Saransk		RU
RTW	Saratov	Saratov		RU
LNX	Smolensk	Smolensk		RU
CSH	Solovky	Solovetsky		RU
RVH	Rzhevka	St Petersburg		RU
LED	Pulkovo	St Petersburg		RU
STW	Stavropol	Stavropol		RU
SWT	Strzhewoi	Strzhewoi		RU
SGC	Surgut	Surgut		RU
SCW	Syktyvkar	Syktyvkar		RU
TBW	Tambov	Tambov		RU
IKS	Tiksi	Tiksi		RU
TOX	Tobolsk	Tobolsk		RU
TOF	Tomsk	Tomsk		RU
TYA	Tula	Tula		RU
TYD	Tynda	Tynda		RU
TJM	Tyumen	Tyumen		RU
UFA	Ufa	Ufa		RU
UCT	Ukhta	Ukhta		RU
UUD	Ulan-Ude	Ulan-Ude		RU
ULY	Ulyanovsk	Ulyanovsk		RU
URJ	Uraj	Uraj		RU
USK	Usinsk	Usinsk		RU
UIK	Ust-Ilimsk	Ust-Ilimsk		RU
UKX	Ust-Kut	Ust-Kut		RU
VUS	Velikij Ustyug	Velikij Ustyug		RU
VLU	Velikiye Luki	Velikiye Luki		RU
OGZ	Vladikavkaz	Vladikavkaz		RU
VVO	Vladivostok	Vladivostok		RU
VLK	Volgodonsk	Volgodonsk		RU
VOG	Volgograd	Volgograd		RU
VGD	Vologda	Vologda		RU
VKT	Vorkuta	Vorkuta		RU
VOZ	Voronezh	Voronezh		RU
YKS	Yakutsk	Yakutsk		RU
IAR	Yaroslavl	Yaroslavl		RU
UUS	Yuzhno-Sakhalinsk	Yuzhno-Sakhalinsk		RU
BTQ	Butare	Butare		RW
GYI	Gisenyi	Gisenyi		RW
KME	Kamembe	Kamembe		RW
KGL	Gregoire Kayibanda	Kigali		RW
RHG	Ruhengeri	Ruhengeri		RW
AHB	Abha	Abha		SA
ABT	Al-Aqiq	Al-Baha		SA
HOF	Alahsa	Alahsa		SA
RAE	Arar	Arar		SA
BHH	Bisha	Bisha		SA
DMM	King Fahad Intl	Dammam		SA
DWD	Dawadmi	Dawadmi		SA
DHA	Dhahran	Dhahran		SA
ELQ	Gassim	Gassim		SA
URY	Gurayat	Gurayat		SA
HBT	Hafr Albatin	Hafr Albatin		SA
HAS	Hail	Hail		SA
GIZ	Jazan	Jazan		SA
JED	King Abdulaziz Intl	Jeddah		SA
AJF	Jouf	Jouf		SA
KMX	Khamis Mushait	Khamis Mushait		SA
KMC	King Khalid Military	King Khalid Mil. City		SA
MED	Mohammad Abdulaziz	Madinah		SA
MJH	Majma	Majma		SA
EAM	Nejran	Nejran		SA
AQI	Qaisumah	Qaisumah		SA
RAH	Rafha	Rafha		SA
RUH	King Khaled Intl	Riyadh		SA
SHW	Sharurah	Sharurah		SA
SLF	Sulayel	Sulayel		SA
TUU	Tabuk	Tabuk		SA
TIF	Taif	Taif		SA
TUI	Turaif	Turaif		SA
UZH	Unayzah	Unayzah		SA
WAE	Wadi Ad Dawasir	Wadi Ad Dawasir		SA
EJH	Wedjh	Wedjh		SA
YNB	Yanbu	Yanbu		SA
ZUL	Zilfi	Zilfi		SA
AFT	Afutara Aerodrome	Afutara		SB
ANH	Anuha Island Resort	Anuha Island Resort		SB
RNA	Ulawa Airport	Arona		SB
ATD	Atoifi	Atoifi		SB
AKS	Gwaunaru'u	Auki		SB
AVU	Avu Avu	Avu Avu		SB
BAS	Balalae	Balalae		SB
VEV	Barakoma	Barakoma		SB
RRI	Barora	Barora		SB
BPF	Batuna Aerodrome	Batuna		SB
BNY	Bellona	Bellona		SB
CHY	Choiseul Bay	Choiseul Bay		SB
FRE	Fera Island	Fera Island		SB
GTA	Gatokae Aerodrom	Gatokae		SB
GEF	Geva Airstrip	Geva		SB
GZO	Gizo	Gizo		SB
GSI	Guadalcanal	Guadalcanal		SB
HIR	Henderson Intl	Honiara		SB
KGE	Kagau	Kagau		SB
IRA	Kirakira	Kirakira		SB
KUE	Kukundu	Kukundu		SB
KWR	Kwai Harbour	Kwai Harbour		SB
KWS	Kwailabesi Aerodrom	Kwailabesi		SB
RUS	Marau Sound	Marau Sound		SB
MBU	Mbambanakira	Mbambanakira		SB
MNY	Mono	Mono		SB
MUA	Munda	Munda		SB
ONE	Onepusu	Onepusu		SB
OTV	Ontong Java	Ontong Java		SB
PRS	Parasi	Parasi		SB
RBV	Ramata	Ramata		SB
RNL	Rennell	Rennell		SB
RIN	Ringi Cove	Ringi Cove		SB
NNB	Santa Ana	Santa Ana		SB
SCZ	Santa Cruz Is	Santa Cruz Is		SB
SVY	Savo	Savo		SB
EGM	Sege	Sege		SB
VAO	Suavanao Airstrip	Suavanao		SB
TAA	Tarapaina	Tarapaina		SB
TLG	Tulagi Island	Tulagi Island		SB
VIU	Viru Harbour	Viru		SB
XYA	Yandina	Yandina		SB
BDI	Bird Island	Bird Island		SC
DEI	Denis Island	Denis Island		SC
DES	Desroches	Desroches		SC
FRK	Fregate Is	Fregate Is		SC
SEZ	Seychelles Intl	Mahe Island		SC
PRI	Praslin Island	Praslin Island		SC
AAD	Ad-Dabbah	Ad-Dabbah		SD
ATB	Atbara	Atbara		SD
DNX	Galegu	Dinder		SD
DOG	Dongola	Dongola		SD
ELF	El Fasher	El Fasher		SD
EBD	El Obeid	El Obeid		SD
EDB	Eldebba	Eldebba		SD
NUD	En Nahud	En Nahud		SD
GSU	Gedaref	Gedaref		SD
EGN	Geneina	Geneina		SD
JUB	Juba	Juba		SD
KSL	Kassala	Kassala		SD
KRT	Civil	Khartoum		SD
GBU	Khashm El Girba	Khashm El Girba		SD
KST	Kosti	Kosti		SD
MAK	Malakal	Malakal		SD
MWE	Merowe	Merowe		SD
NHF	New Halfa	New Halfa		SD
UYL	Nyala	Nyala		SD
PZU	Port Sudan	Port Sudan		SD
RSS	Roseires	Roseires		SD
DNI	Wad Medani	Wad Medani		SD
